18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,14,7,6,19,12,3,2,10,11,5,4,9,15,0,1,17,13,16,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,13,17,16,11,10,2,3,12,19,6,7,14,
5,4,9,15,0,14,7,6,19,12,3,2,10,11,16,17,13,1,8,18,
